POLITICAL_UNIT,NAME,WGMS_ID,YEAR,SURVEY_DATE,HIGHEST_ELEVATION,MEDIAN_ELEVATION,LOWEST_ELEVATION,ELEVATION_UNC,LENGTH,LENGTH_UNC,AREA,AREA_UNC,SURVEY_PLATFORM_METHOD,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
AF,UNNAMED 17961,17961,2002,,5293,4985,4789,,,,2.96,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17962,17962,2002,,5369,4934,4547,,,,4.9899998,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17963,17963,2002,,5278,4844,4603,,,,2.5899999,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17964,17964,2002,,4940,4636,4439,,,,2.3299999,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17965,17965,2002,,5098,4808,4578,,,,3.5,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17966,17966,2002,,5284,4935,4612,,,,3.3900001,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17967,17967,2002,,5473,5041,4713,,,,2.26,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17968,17968,2002,,5465,4995,4614,,,,3.6300001,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17969,17969,2002,,5435,5010,4586,,,,6.2600002,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17970,17970,2002,,5438,4924,4622,,,,2.6500001,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17971,17971,2002,,5491,5040,4527,,,,2.3099999,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17972,17972,2002,,5075,4800,4287,,,,3.04,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17973,17973,2002,,5481,5069,4870,,,,2.1300001,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17974,17974,2002,,5341,4822,4198,,,,5.27,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17975,17975,2002,,5695,5109,4975,,,,2.8800001,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17976,17976,2002,,5039,4842,4684,,,,2.0899999,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17977,17977,2002,,5622,4946,4738,,,,3.2,,,,,RGI5.0,Information derived from RGI5.0.
AF,UNNAMED 17978,17978,2002,,5689,4903,4519,,,,2.6900001,,,,,RGI5.0,Information derived from RGI5.0.
AQ,ABBOTSMITH,1053,1975,,2750,,0,,9.0,,,,,,,,
AQ,ADAMS,885,1989,19899999,,,,,10.0,,5.73,,cC,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
AQ,ADAMS,885,1990,19909999,1200,785,370,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
AQ,ALBERICH,1062,1975,,1800,1560,1400,,1.3,,1.36,,,,,,
AQ,ANVERS I ICE CAP,3954,0,,1600,,0,,,,230.0,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,ASTROLABE,3354,1947,,,,,,,,83.5,,,,,,
AQ,ASTROLABE,3354,1963,,,,,,,,75.0,,,,,,
AQ,ASTROLABE,3354,1973,,,,,,,,78.900002,,,,,,
AQ,ASTROLABE,3354,1985,,,,,,,,70.0,,,,,,
AQ,ASTROLABE,3354,1989,,,,,,,,70.75,,,,,,
AQ,BAHIA DEL DIABLO,2665,2004,20040201,630,390,50,0.5,7.5999999,0.0099999998,,,xX,"Pedro Skvarca, Evgeniy Ermolin","División Glaciología, Instituto Antártico Argentino, Cerrito 1248, C1010AAZ Buenos Aires, Argentina",,Survey method: Combination of geodetic ground survey and GPS survey
AQ,BAHIA DEL DIABLO,2665,2008,,,,,,,,14.3,,,"Pedro Skvarca, Evgeniy Ermolin, Sebastián Marinsek",,,
AQ,BAHIA DEL DIABLO,2665,2010,20100228,630,390,50,0.5,7.5999999,0.0099999998,14.3,,xX,"Pedro Skvarca, Evgeniy Ermolin, Sebastián Marinsek","División Glaciología, Instituto Antártico Argentino, Cerrito 1248, C1010AAZ Buenos Aires, Argentina",WGMS (2012): FoG 2005-2010 (Vol. X).,Survey method: Combination of geodetic ground survey and GPS survey
AQ,BAHIA DEL DIABLO,2665,2014,20140301,630,390,50,0.5,7.5999999,0.0099999998,12.9,0.23,cG,"Evgeniy Ermolin, Sebastián Marinsek, José Luis Seco","Departamento de Glaciología, Instituto Antártico Argentino, Balcarce 290, C1064AAF Buenos Aires, Argentina",,Survey method: Combination of geodetic ground survey and GPS survey with satellite images and DEMs
AQ,BAHIA DEL DIABLO,2665,2015,20150226,630,390,50,0.5,7.5999999,0.0099999998,12.9,0.23,cC,"Sebastián Marinsek, José Luis Seco, Evgeniy Ermolin","Departamento de Glaciología, Instituto Antártico Argentino, Av. 25 de Mayo 1143, San Martín, Buenos Aires, Argentina",,Survey method: Combination of geodetic ground survey and GPS survey with satellite images and DEMs
AQ,BAHIA DEL DIABLO,2665,2016,20160228,630,390,50,1.0,7.5999999,0.0099999998,12.9,0.23,cG,"Sebastián Marinsek, José Luis Seco, Evgeniy Ermolin","Departamento de Glaciología, Instituto Antártico Argentino, 25 de Mayo 1143, San Martín, Buenos Aires, Argentina",,Survey method: Combination of geodetic ground survey and GPS survey with satellite images and DEMs
AQ,BAHIA DEL DIABLO,2665,2020,20209999,630,390,50,0.5,7.6,0.01,12.9,0.2,cC,"Sebastián Marinsek, José Luis Seco, Evgeniy Ermolin","Departamento de Glaciología, Instituto Antártico Argentino, 25 de Mayo 1143, Gral. San Martín, Buenos Aires, Argentina",,Survey method: Combination of geodetic ground survey and GPS survey with satellite images and DEMs
AQ,BARRE,3355,1947,,,,,,,,6.0999999,,,,,,
AQ,BARRE,3355,1963,,,,,,,,5.25,,,,,,
AQ,BARRE,3355,1973,,,,,,,,4.3499999,,,,,,
AQ,BARRE,3355,1985,,,,,,,,2.0999999,,,,,,
AQ,BARRE,3355,1989,,,,,,,,4.5,,,,,,
AQ,BARRE,3355,1996,,,,,,,,7.9000001,,,,,,
AQ,BARTLEY,893,1970,,,1350,,,12.5,,,,,,,,
AQ,BARTLEY,893,1975,,2000,,220,,,,,,,,,,
AQ,BAUDISSIN,1075,1975,,2400,,0,,9.0,,,,,,,,
AQ,BELLINGSHAUSEN,6833,2012,20129999,250,,0,,4.0,,11.02,,sZ,,,"Mavlyudov, B.R., Led i Sneg, 1(125), 2014","limited information in source, area according to RGI5.0"
AQ,BIRLEY,4515,2006,20069999,,,,,,,17.299999,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,BROWN,1057,1975,,2300,,0,,8.0,,,,,,,,
AQ,BYRD STATION,1064,1975,,,,,,,,480.0,,,,,,
AQ,CANADA,877,1977,19779999,1800,750,50,,12.1,,,,,,,,
AQ,CLARK CPI,894,1970,,1790,850,460,,10.5,,,,,,,,
AQ,COLEY GLACIER,4247,2001,,1273,501,13,,16.0,,129.39999,,,,,,Data from Leclercq.
AQ,COMMANDANT CHARCOT,3356,1947,,,,,,,,51.049999,,,,,,
AQ,COMMANDANT CHARCOT,3356,1963,,,,,,,,77.349998,,,,,,
AQ,COMMANDANT CHARCOT,3356,1973,,,,,,,,37.0,,,,,,
AQ,COMMANDANT CHARCOT,3356,1989,,,,,,,,33.75,,,,,,
AQ,COMMANDANT CHARCOT,3356,1996,,,,,,,,32.799999,,,,,,
AQ,COMMONWEALTH,878,1977,19779999,1750,750,25,,14.5,,,,,,,,
AQ,COMMONWEALTH,878,2013,,1200,,50,,,,52.200001,,,,,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.",
AQ,COMPTON,1058,1975,,2300,,0,,9.0,,,,,,,,
AQ,DAVIES DOME,10404,1979,,,,,,,,6.23,0.050000001,,"Engel, Z.; Nývlt, D.; Láska, K.","Czech Geological Survey, Department of Physical Geography and Geoecology, Charles University in Prague","Engel et al. (2012), Journal of Glaciology, Vol. 58, No. 211, doi: 10.3189/2012JoG11J156",
AQ,DAVIES DOME,10404,2006,20069999,515,368,124,1.0,3.4300001,,4.9400001,0.0099999998,cC,"Engel, Z.; Nývlt, D.; Láska, K.","Czech Geological Survey, Department of Physical Geography and Geoecology, Charles University in Prague","Engel et al. (2012), Journal of Glaciology, Vol. 58, No. 211, doi: 10.3189/2012JoG11J156",area of whole Davies Dome including outlet glacier = 6.49 +/- 0.01 km2
AQ,DIBBLE,3357,1963,,,,,,,,1612.0,,,,,,
AQ,DIBBLE,3357,1973,,,,,,,,1580.0,,,,,,
AQ,DIBBLE,3357,1989,,,,,,,,1528.0,,,,,,
AQ,DIBBLE,3357,1996,,,,,,,,1585.0,,,,,,
AQ,DIBBLE,3357,1997,,,,,,,,1587.0,,,,,,
AQ,E SKEP PT. G,4248,2001,,664,276,4,,4.48,,15.19,,,,,,Data from Leclercq.
AQ,E WILKES LAND,884,1980,,3210,,0,,,,,,,,,,
AQ,FINGER,873,1977,19779999,1750,1450,550,,6.4000001,,,,,,,,
AQ,FLAGSTAFF,3974,0,,230,,120,,,,0.090000004,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,FRANCAIS,3358,1947,,,,,,,,85.300003,,,,,,
AQ,FRANCAIS,3358,1963,,,,,,,,95.099998,,,,,,
AQ,FRANCAIS,3358,1973,,,,,,,,92.300003,,,,,,
AQ,FRANCAIS,3358,1989,,,,,,,,90.5,,,,,,
AQ,FRANCAIS,3358,1996,,,,,,,,106.3,,,,,,
AQ,FROST,3359,1963,,,,,,,,524.40002,,,,,,
AQ,FROST,3359,1989,,,,,,,,556.90002,,,,,,
AQ,FROST,3359,1997,,,,,,,,422.29999,,,,,,
AQ,G1,3925,0,,408,,110,,,,0.40000001,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,GALINDEZ ICE CAP,3975,0,,55,,0,,,,0.15000001,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,GARWOOD,887,0,,1500,900,300,,3.0,,,,,,,,YEAR unknown.
AQ,GOODSPEED,888,0,,,1110,,,5.0999999,,,,,,,,YEAR unknown.
AQ,GOODSPEED,888,1975,,1700,,525,,,,,,,,,,
AQ,GOURDON,4249,2001,,1564,707,18,,17.77,,97.389999,,,,,,Data from Leclercq.
AQ,HART,889,0,,,1035,,,5.6999998,,,,,,,,YEAR unknown.
AQ,HART,889,1975,,1700,,370,,,,,,,,,,
AQ,HEIMDALL,890,0,,,1500,,,,,,,,,,,YEAR unknown.
AQ,HEIMDALL,890,1971,,1800,,1200,,6.0,,7.96,,,,,,
AQ,HEIMDALL,890,1975,,1800,,1200,,6.0,,7.96,,,,,,
AQ,HOBBS,4250,2001,,1582,667,10,,15.31,,107.12,,,,,,Data from Leclercq.
AQ,HOWARD,3973,0,,1060,,350,,,,7.98,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,HOWARD,3973,2013,,1000,,300,,,,8.3000002,,,,,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.",
AQ,HURD,3367,1956,,,,,,,,5.2399998,,,,,,
AQ,HURD,3367,2009,,334,,4,,,,,,,,,,
AQ,HURD,3367,2010,,334,,4,,,,4.0339999,,,,,,
AQ,HURD,3367,2013,,334,,4,,,,4.0339999,,,Francisco Navarro,"Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",WGMS (2015): GGCB No. 1 (2012-2013).,
AQ,HURD,3367,2014,,334,,4,,,,4.0339999,,,Francisco Navarro,"Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,
AQ,HURD,3367,2015,,334,,4,,,,4.0339999,,,Francisco Navarro,"Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,
AQ,HURD,3367,2016,,334,,4,,,,4.0339999,,,Francisco Navarro,"Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,
AQ,HURLEY,4251,2001,,1749,942,13,,11.85,,79.360001,,,,,,Data from Leclercq.
AQ,JACKA,1059,1975,,700,,20,,2.0,,,,,,,,
AQ,JEREMY SYKES,1063,1975,,2040,1500,1170,,7.5999999,,9.9200001,,,,,,
AQ,JOHNSONS,3366,1956,,,,,,,,5.6199999,,,,,,
AQ,JOHNSONS,3366,2009,,356,,0,,,,,,,,,,
AQ,JOHNSONS,3366,2010,,356,,0,,,,5.3579998,,,,,,
AQ,JOHNSONS,3366,2013,,356,,0,,,,5.3579998,,,Francisco Navarro,"Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",WGMS (2015): GGCB No. 1 (2012-2013).,
AQ,JOHNSONS,3366,2014,,356,,0,,,,5.3579998,,,Francisco Navarro,"Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,
AQ,JOHNSONS,3366,2015,,356,,0,,,,5.3579998,,,Francisco Navarro,"Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,
AQ,JOHNSONS,3366,2016,,356,,0,,,,5.3579998,,,Francisco Navarro,"Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,
AQ,KALESNIKA,1434,1975,,4340,,2940,,7.0999999,,14.7,,,,,,
AQ,KEMP LAND,883,1965,,2800,,,,,,,,,,,,
AQ,KEMP LAND,883,1978,,,,0,,,,,,,,,,
AQ,LA CROIX,875,1977,19779999,2000,1500,150,,9.1000004,,,,,,,,
AQ,LAMBERT BASIN,882,1970,,4050,,,,,,,,,,,,
AQ,LAMBERT BASIN,882,1971,,,,88,,,,,,,,,,
AQ,LIOTARD,3360,1947,,,,,,,,33.5,,,,,,
AQ,LIOTARD,3360,1963,,,,,,,,28.549999,,,,,,
AQ,LIOTARD,3360,1973,,,,,,,,31.85,,,,,,
AQ,LIOTARD,3360,1985,,,,,,,,25.25,,,,,,
AQ,LIOTARD,3360,1989,,,,,,,,24.65,,,,,,
AQ,MARRET,3361,1947,,,,,,,,28.4,,,,,,
AQ,MARRET,3361,1963,,,,,,,,20.5,,,,,,
AQ,MARRET,3361,1973,,,,,,,,26.85,,,,,,
AQ,MARRET,3361,1989,,,,,,,,17.25,,,,,,
AQ,MARRET,3361,1996,,,,,,,,22.549999,,,,,,
AQ,MAY,3362,1963,,,,,,,,203.0,,,,,,
AQ,MAY,3362,1973,,,,,,,,228.0,,,,,,
AQ,MAY,3362,1989,,,,,,,,165.0,,,,,,
AQ,MAY,3362,1997,,,,,,,,190.0,,,,,,
AQ,MESERVE MPII,892,0,,1600,,440,,,,9.8999996,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,MESERVE MPII,892,1965,,,,,,7.1999998,,9.8999996,,,,,,
AQ,MESERVE MPII,892,1970,,1750,1300,340,,,,,,,,,,
AQ,MIERS,886,1989,19899999,,,,,6.5500002,,5.8899999,,cC,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
AQ,MIERS,886,1990,19909999,1000,650,350,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
AQ,MOIDER,4252,2001,,1523,319,11,,11.21,,71.459999,,,,,,Data from Leclercq.
AQ,MOIDER,4252,2005,20059999,,,,,,,54.299999,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,N MOUNT REES G,4253,2001,,2002,610,2,,10.28,,39.48,,,,,,Data from Leclercq.
AQ,NE ADELAIDE I G,4254,2001,,605,347,34,,14.66,,233.64999,,,,,,Data from Leclercq.
AQ,NO 112 (PETZVAL),4111,2005,20059999,,,,,,,46.299999,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,NO 114 (DAQUERRE),4113,2005,20059999,,,,,,,17.200001,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,NO 201 (NEMO),4200,2005,20059999,,,,,,,45.5,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,NO 210 (SNOWSHOE),4209,2004,20049999,,,,,,,233.89999,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,NO 220 (W HAVRE MTS),4219,2009,20099999,,,,,,,72.199997,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,NO 93 (LEONARDO),4092,2010,20109999,,,,,,,51.299999,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,NO 98 (ROZIER),4097,2010,20109999,,,,,,,21.1,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,PACKARD,880,1977,19779999,1450,1000,525,,6.8000002,,,,,,,,
AQ,POURQUOI PAS,3363,1947,,,,,,,,110.0,,,,,,
AQ,POURQUOI PAS,3363,1963,,,,,,,,111.75,,,,,,
AQ,POURQUOI PAS,3363,1973,,,,,,,,88.550003,,,,,,
AQ,POURQUOI PAS,3363,1989,,,,,,,,67.599998,,,,,,
AQ,POURQUOI PAS,3363,1996,,,,,,,,72.25,,,,,,
AQ,SANDFORD,3364,1963,,,,,,,,42.099998,,,,,,
AQ,SANDFORD,3364,1973,,,,,,,,64.400002,,,,,,
AQ,SANDFORD,3364,1989,,,,,,,,17.35,,,,,,
AQ,SANDFORD,3364,1997,,,,,,,,14.4,,,,,,
AQ,SCHLATTER,872,1975,,,1500,,,,,,,,,,,
AQ,SCHLATTER,872,1977,19779999,2000,,400,,6.6999998,,,,,,,,
AQ,SHAMBLES,4255,2001,,1570,564,11,,20.32,,273.39001,,,,,,Data from Leclercq.
AQ,SHELDON,4256,2001,,1591,448,19,,16.59,,196.88,,,,,,Data from Leclercq.
AQ,SHELDON,4256,2005,20059999,,,,,,,191.8,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,SPARTAN,3943,0,,450,,40,,,,6.3000002,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,SQUARE BAY,4516,2009,20099999,,,,,,,22.299999,,aP,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",
AQ,STEPHENSON,1056,1975,,2300,,0,,10.0,,,,,,,,
AQ,STRANDLINE,3970,0,,330,,20,,,,0.47,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,SUESS,876,1977,19779999,1750,1200,125,,5.1999998,,,,,,,,
AQ,TARN FLAT,3971,0,,250,,55,,,,0.30000001,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
AQ,TAYLOR AN,874,0,,2200,,,,80.0,,,,,,,,YEAR unknown.
AQ,TAYLOR AN,874,1980,19809999,,,57,,,,,,,,,,
AQ,THUNDER,4257,2001,,1009,293,21,,4.5300002,,22.190001,,,,,,Data from Leclercq.
AQ,VAHSEL,1052,1975,,2400,,0,,9.0,,,,,,,,
AQ,VICTORIA LOWER,881,1977,19779999,1400,650,400,,5.8000002,,,,,,,,
AQ,VICTORIA UPPER,879,1965,,2200,,,,18.0,,,,,,,,
AQ,VICTORIA UPPER,879,1975,,,,450,,,,,,,,,,
AQ,VICTORIA UPPER,879,1977,19779999,,1200,,,,,,,,,,,
AQ,W LANDAUER PT G,4258,2001,,1978,646,11,,6.8800001,,25.129999,,,,,,Data from Leclercq.
AQ,W SKEP PT. G,4259,2001,,1565,806,8,,19.75,,103.52,,,,,,Data from Leclercq.
AQ,W ULA PT. G,4260,2001,,423,170,9,,5.71,,10.33,,,,,,Data from Leclercq.
AQ,W WILKES LAND,896,1980,,3800,,0,,,,,,,,,,
AQ,WHISKY BAY G,4261,2001,,574,162,4,,12.05,,70.379997,,,,,,Data from Leclercq.
AQ,WHISKY GLACIER (IJR-45),10403,1979,,,,,,,,2.6900001,0.02,,"Engel, Z.; Nývlt, D.; Láska, K.","Czech Geological Survey, Department of Physical Geography and Geoecology, Charles University in Prague","Engel et al. (2012), Journal of Glaciology, Vol. 58, No. 211, doi: 10.3189/2012JoG11J156",
AQ,WHISKY GLACIER (IJR-45),10403,2006,20069999,520,341,215,1.0,3.1900001,,2.4000001,0.0099999998,cC,"Engel, Z.; Nývlt, D.; Láska, K.","Czech Geological Survey, Department of Physical Geography and Geoecology, Charles University in Prague","Engel et al. (2012), Journal of Glaciology, Vol. 58, No. 211, doi: 10.3189/2012JoG11J156",
AQ,WINSTON,1055,1975,,2300,,0,,7.0,,,,,,,,
AQ,WRIGHT LOWER,891,1970,,,,275,,,,,,,,,,
AQ,WRIGHT UPPER B,895,0,,2400,,,,,,,,,,,,YEAR unknown.
AQ,WRIGHT UPPER B,895,1970,,,,850,,,,,,,,,,
AQ,ZELEE,3365,1947,,,,,,,,75.099998,,,,,,
AQ,ZELEE,3365,1963,,,,,,,,59.0,,,,,,
AQ,ZELEE,3365,1973,,,,,,,,61.200001,,,,,,
AQ,ZELEE,3365,1985,,,,,,,,56.799999,,,,,,
AQ,ZELEE,3365,1989,,,,,,,,59.099998,,,,,,
AR,AGUA NEGRA,4532,1959,19599999,5208,,4713,5.0,2.52,0.02,1.28,0.050000001,aP,"Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,
AR,AGUA NEGRA,4532,1986,19860317,5208,,4750,5.0,2.3,0.02,1.34,0.050000001,sP,"Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,
AR,AGUA NEGRA,4532,2000,20000220,5208,,4752,5.0,2.1900001,0.0099999998,1.21,0.050000001,sP,"Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,
AR,AGUA NEGRA,4532,2006,20061222,5208,,4752,5.0,2.1500001,0.0099999998,1.13,0.050000001,sP,"Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,
AR,AGUA NEGRA,4532,2010,20100414,5208,5015,4753,5.0,2.1199999,0.0099999998,1.05,0.050000001,sP,"Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,
AR,AGUA NEGRA,4532,2013,20130409,5208,,4754,5.0,2.05,0.0099999998,1.02,0.050000001,sP,"Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,
AR,AGUA NEGRA,4532,2016,20160331,5208,,4760,5.0,2.02,0.0099999998,0.98000002,0.050000001,sP,"Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,
AR,ALERCE,1346,1975,19759999,2500,2100,1460,,5.1999998,,7.29,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AR,ALERCE,1346,2000,20000207,,,,,,,2.4000001,,sP,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017.",Outlines were manually digitized from a Landsat image from February 2000.
AR,ALFA,10453,2010,20100323,5590,,4632,10.0,1.987,0.029999999,1.0561,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,
AR,ALFA,10453,2017,20170331,5337,,4615,10.0,1.722,0.029999999,0.9691,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,After 2010 the upper part disconected from the main body
AR,ALTO DEL PLOMO,922,1974,,6110,,3100,,16.299999,,60.119999,,,,,,
AR,ALTO DEL PLOMO,922,2010,20100323,5195,5015,3888,10.0,8.757,0.029999999,15.3374,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,Data from clean ice section only
AR,ALTO DEL PLOMO,922,2017,20170331,5195,,3881,10.0,8.757,0.029999999,15.2184,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,Data from clean ice section only
AR,AZUFRE,2851,1997,19970126,4067,,2857,10.0,3.803,0.029999999,4.02,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,AZUFRE,2851,2005,20050125,3700,3350,2850,20.0,3.5,0.050000001,3.8699999,,xX,"Data processing: Lydia Espizua, Pierre Pitte, Gabriela Maldonado. Field work: Pierre Pitte, Fabián D","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",WGMS (2008): FoG 2000-2005 (Vol. IX).,"Survey methods include, use of Landsat image, aerial photography and GPS field data."
AR,AZUFRE,2851,2007,20070320,3700,3350,2850,50.0,3.5,0.050000001,,,xX,"Lydia Espizua, Pierre Pitte, Lidia Ferri Hidalgo","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image
AR,AZUFRE,2851,2009,20050125,3700,3350,2850,20.0,3.5,0.050000001,,,xX,"Data processing: Lydia Espizua, Pierre Pitte.","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image
AR,AZUFRE,2851,2010,20100327,3978,,2973,10.0,3.4549999,0.029999999,3.9396,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,AZUFRE,2851,2016,20160319,3978,,3067,10.0,3.0,0.029999999,3.0699999,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,BAJO DEL PLOMO,10455,2010,20100323,5244,,4124,10.0,7.5910001,0.029999999,17.3078,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,Data from clean ice section only
AR,BAJO DEL PLOMO,10455,2017,20170331,5232,,4124,10.0,7.4679999,0.029999999,16.426201,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,Data from clean ice section only
AR,BETA,10454,2010,20100323,5800,,4052,10.0,3.6300001,0.029999999,2.2788999,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,
AR,BETA,10454,2017,20170331,5805,,4060,10.0,3.5039999,0.029999999,2.1759,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,
AR,BONETE S,1348,1975,19759999,2110,2000,1840,,0.60000002,,0.16,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AR,BROWN SUPERIOR,3903,2005,,5180,,4930,,,,0.272614,,,"Gabriel Cabrera, Juan Carlos Leiva",IANIGLA/CONICET,,
